Helpful,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,BigWords,Dic,Linguistic,function,pronoun,ppron,i,we,you,shehe,they,ipron,det,article,number,prep,auxverb,adverb,conj,negate,verb,adj,quantity,Drives,affiliation,achieve,power,Cognition,allnone,cogproc,insight,cause,discrep,tentat,certitude,differ,memory,Affect,tone_pos,tone_neg,emotion,emo_pos,emo_neg,emo_anx,emo_anger,emo_sad,swear,Social,socbehav,prosocial,polite,conflict,moral,comm,socrefs,family,friend,female,male,Culture,politic,ethnicity,tech,Lifestyle,leisure,home,work,money,relig,Physical,health,illness,wellness,mental,substances,sexual,food,death,need,want,acquire,lack,fulfill,fatigue,reward,risk,curiosity,allure,Perception,attention,motion,space,visual,auditory,feeling,time,focuspast,focuspresent,focusfuture,Conversation,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,QMark,Exclam,Apostro,OtherP,Emoji
0,1,14,99,9.23,24.32,98.65,7,14.29,85.71,57.14,35.71,0,0,0,0,0,0,0,0,14.29,14.29,0,21.43,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,14.29,7.14,0,0,0,0,7.14,0,7.14,7.14,0,0,0,0,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
0,1,31,99,40.06,1.77,97.31,10.33,6.45,87.1,67.74,45.16,3.23,0,0,0,0,0,0,3.23,12.9,9.68,3.23,22.58,3.23,3.23,3.23,0,16.13,9.68,6.45,9.68,0,9.68,0,9.68,0,9.68,0,3.23,6.45,0,0,0,0,6.45,6.45,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,3.23,12.9,6.45,3.23,0,3.23,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0,0,0,12.9,16.13,0,3.23,9.68,0,3.23,0,0,0,3.23,0,0,0,0,0,0,9.68,9.68,0,0,0,0,0,0
0,1,52,96.67,7.93,2.93,94.96,10.4,15.38,82.69,69.23,63.46,7.69,1.92,1.92,0,0,0,0,5.77,30.77,21.15,5.77,13.46,9.62,0,7.69,1.92,11.54,5.77,5.77,1.92,0,0,1.92,5.77,0,5.77,0,1.92,0,0,0,3.85,0,5.77,5.77,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,5.77,0,0,1.92,0,3.85,0,0,3.85,7.69,0,0,0,0,0,0,19.23,9.62,5.77,0,0,0,3.85,0
0,1,12,10.19,98.75,39.59,99,12,8.33,100,66.67,50,25,8.33,8.33,0,0,0,0,16.67,8.33,0,0,8.33,0,0,16.67,0,8.33,0,8.33,25,25,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33,0,8.33,8.33,0,0,0,0,0,33.33,8.33,0,0,0,0,0,25,25,0,8.33,16.67,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,8.33,8.33,0,0,0,0,0,0,0,16.67,0,0,0,8.33,8.33,0,0
0,1,56,80.2,61.28,35.49,98.65,11.2,23.21,85.71,64.29,44.64,7.14,1.79,0,1.79,0,0,0,5.36,12.5,5.36,0,10.71,5.36,1.79,7.14,0,14.29,12.5,10.71,3.57,1.79,1.79,0,17.86,5.36,12.5,5.36,7.14,0,3.57,0,0,0,7.14,7.14,0,5.36,5.36,0,0,0,0,0,7.14,1.79,1.79,0,0,0,0,1.79,0,0,0,0,3.57,0,0,3.57,3.57,1.79,1.79,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,1.79,0,0,0,0,0,12.5,7.14,0,0,5.36,0,0,0,5.36,0,3.57,0,0,0,0,0,0,12.5,8.93,1.79,0,0,0,1.79,0
0,1,20,26.1,15.75,28.56,99,6.67,15,95,80,65,20,5,5,0,0,0,0,15,15,10,0,10,10,10,5,0,10,10,10,0,0,0,0,15,5,10,5,5,0,0,0,5,0,10,10,0,5,5,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,5,5,0,0,0,10,0,0,0,0,0,0,15,15,0,0,0,0,0,0
0,1,12,73.36,40.06,1,99,12,33.33,75,41.67,25,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,16.67,0,8.33,8.33,0,0,0,0,0,8.33,0,8.33,0,8.33,0,0,0,0,0,16.67,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,16.67,8.33,0,0,0,0,0
0,1,11,89.52,5.27,5.07,99,5.5,18.18,90.91,63.64,36.36,18.18,9.09,9.09,0,0,0,0,9.09,9.09,9.09,0,9.09,0,0,0,0,9.09,18.18,0,0,0,0,0,18.18,0,18.18,0,18.18,0,0,0,0,0,18.18,18.18,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
0,1,27,83.52,8.59,27.44,99,6.75,14.81,85.19,51.85,48.15,7.41,0,0,0,0,0,0,7.41,14.81,11.11,3.7,11.11,11.11,3.7,3.7,0,11.11,3.7,3.7,3.7,0,3.7,0,18.52,0,18.52,3.7,3.7,3.7,3.7,0,7.41,0,11.11,11.11,0,7.41,7.41,0,0,0,0,0,7.41,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,11.11,0,3.7,3.7,0,3.7,0,0,3.7,0,0,0,0,0,0,0,14.81,14.81,0,0,0,0,0,0
0,1,13,14.06,7.93,30.98,99,13,7.69,100,84.62,69.23,23.08,7.69,7.69,0,0,0,0,15.38,15.38,7.69,0,15.38,7.69,7.69,15.38,0,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,7.69,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,23.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,33,36.2,58.11,1,99,8.25,21.21,90.91,78.79,57.58,24.24,18.18,9.09,0,0,9.09,0,6.06,15.15,9.09,0,9.09,9.09,3.03,3.03,0,21.21,6.06,3.03,3.03,3.03,0,0,15.15,0,15.15,3.03,3.03,6.06,0,3.03,0,0,9.09,9.09,0,6.06,6.06,0,0,0,0,0,21.21,9.09,0,0,0,0,3.03,12.12,3.03,0,12.12,0,0,0,0,0,6.06,3.03,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,0,0,9.09,3.03,0,0,0,0,3.03,0,3.03,9.09,6.06,0,0,0,0,0,0,12.12,12.12,0,0,0,0,0,0
0,1,24,37.3,40.06,3.81,99,8,16.67,91.67,62.5,50,8.33,8.33,4.17,0,0,0,4.17,0,12.5,8.33,0,4.17,8.33,8.33,8.33,0,12.5,8.33,4.17,4.17,0,0,4.17,12.5,0,12.5,0,8.33,4.17,0,0,0,0,8.33,8.33,0,4.17,4.17,0,0,0,0,0,4.17,0,0,0,0,0,0,4.17,0,0,0,0,0,0,0,0,12.5,8.33,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,4.17,8.33,0,8.33,0,4.17,0,0,0,0,0,0,25,12.5,12.5,0,0,0,0,0
0,1,25,63.53,19.67,3.34,81.12,6.25,16,80,68,60,20,12,8,0,0,0,4,8,12,12,0,12,8,4,4,0,12,8,0,0,0,0,0,8,0,8,0,0,4,4,0,0,0,4,4,0,4,4,0,0,0,0,0,12,8,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,12,0,0,4,0,8,0,0,4,4,0,0,0,0,0,0,16,16,0,0,0,0,0,0
0,1,40,54.7,1.71,7.03,59.44,20,12.5,82.5,75,57.5,17.5,5,5,0,0,0,0,12.5,20,10,2.5,12.5,5,5,7.5,2.5,22.5,0,2.5,5,0,5,0,17.5,0,17.5,0,2.5,7.5,2.5,0,5,0,2.5,2.5,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,7.5,0,2.5,5,0,0,0,0,0,0,0,0,0,0,0,2.5,5,2.5,0,0,0,0,0,0,2.5,10,2.5,0,5,0,5,0,2.5,5,7.5,0,0,0,0,0,0,12.5,7.5,0,0,0,2.5,2.5,0
0,1,28,89.52,21.49,2.36,98.65,14,21.43,89.29,71.43,57.14,10.71,3.57,3.57,0,0,0,0,7.14,25,14.29,0,14.29,7.14,0,10.71,0,14.29,7.14,0,7.14,0,7.14,0,14.29,0,14.29,7.14,0,7.14,0,0,0,0,7.14,7.14,0,3.57,3.57,0,0,0,0,0,7.14,7.14,3.57,0,0,0,0,0,0,0,0,0,3.57,0,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,0,0,0,0,0,10.71,3.57,0,0,3.57,0,0,0,0,7.14,3.57,0,0,0,0,0,0,7.14,7.14,0,0,0,0,0,0
0,1,17,46.7,93.56,12.44,99,8.5,5.88,82.35,52.94,41.18,11.76,11.76,5.88,0,5.88,0,0,0,17.65,11.76,0,0,5.88,5.88,5.88,0,11.76,5.88,0,17.65,11.76,5.88,0,5.88,0,5.88,0,0,0,5.88,0,5.88,0,17.65,17.65,0,5.88,5.88,0,0,0,0,0,23.53,5.88,0,0,0,0,0,17.65,5.88,0,5.88,0,0,0,0,0,17.65,11.76,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,5.88,0,0,0,0,5.88,0,0,0,11.76,0,0,0,0,0,0,23.53,11.76,5.88,0,0,5.88,0,0
0,1,18,79.79,40.06,1.17,93.93,6,5.56,83.33,61.11,44.44,11.11,11.11,5.56,0,0,0,5.56,0,16.67,11.11,5.56,5.56,0,0,11.11,0,11.11,5.56,5.56,5.56,0,0,5.56,22.22,5.56,16.67,0,11.11,0,0,0,0,5.56,5.56,5.56,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,5.56,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,16.67,16.67,0,0,0,0,0,0
0,1,15,10.19,40.06,1,97.84,5,0,80,60,53.33,20,6.67,6.67,0,0,0,0,13.33,20,0,0,6.67,6.67,0,6.67,6.67,13.33,0,6.67,0,0,0,0,20,13.33,6.67,0,0,6.67,0,0,0,0,6.67,6.67,0,6.67,6.67,0,0,0,0,0,20,6.67,0,0,0,0,0,13.33,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0
0,1,13,53.56,98.04,1,99,6.5,7.69,92.31,69.23,46.15,15.38,7.69,0,0,0,0,0,7.69,7.69,7.69,0,7.69,7.69,0,7.69,0,15.38,15.38,0,7.69,0,7.69,0,15.38,7.69,7.69,0,0,7.69,0,0,0,0,7.69,7.69,0,0,0,0,0,0,0,0,23.08,7.69,7.69,0,0,0,0,15.38,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0
0,1,10,89.52,1,63.35,99,10,30,100,80,40,0,0,0,0,0,0,0,0,10,10,0,10,0,10,10,0,10,30,20,10,0,10,0,20,0,20,0,0,0,0,0,20,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0
0,1,16,62.1,11.66,54.55,99,16,18.75,100,62.5,50,25,6.25,6.25,0,0,0,0,18.75,18.75,6.25,0,12.5,0,0,6.25,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,12.5,12.5,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,12.5,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,25,0,6.25,6.25,6.25,6.25,0,0,0,6.25,0,0,0,0,0,0,6.25,6.25,0,0,0,0,0,0
0,1,11,6.68,5.27,1,99,11,27.27,90.91,72.73,54.55,27.27,9.09,9.09,0,0,0,0,18.18,18.18,9.09,0,0,18.18,0,0,0,27.27,9.09,0,0,0,0,0,9.09,0,9.09,0,0,9.09,0,0,0,0,18.18,18.18,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,70,82.4,3.95,16.97,98.65,17.5,12.86,90,74.29,54.29,8.57,4.29,4.29,0,0,0,0,4.29,21.43,17.14,0,8.57,7.14,7.14,5.71,1.43,20,7.14,2.86,4.29,0,4.29,0,11.43,1.43,10,1.43,2.86,0,2.86,0,4.29,0,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0,1.43,11.43,2.86,0,5.71,2.86,0,1.43,0,0,0,0,0,0,0,0,0,0,1.43,0,1.43,0,1.43,0,0,10,8.57,0,1.43,1.43,2.86,2.86,0,0,2.86,5.71,0,0,0,0,0,0,15.71,5.71,7.14,0,0,1.43,1.43,0
0,1,41,55.8,80.24,1,89.58,13.67,14.63,90.24,73.17,58.54,12.2,4.88,0,0,4.88,0,0,7.32,7.32,4.88,0,21.95,9.76,12.2,7.32,0,19.51,4.88,2.44,0,0,0,0,7.32,0,7.32,0,0,4.88,0,0,2.44,0,4.88,4.88,0,0,0,0,0,0,0,0,4.88,0,0,0,0,0,0,4.88,0,0,0,0,2.44,0,0,2.44,7.32,2.44,2.44,2.44,0,0,0,0,0,0,0,0,0,0,0,4.88,2.44,0,0,0,0,0,0,4.88,4.88,19.51,7.32,2.44,4.88,0,7.32,0,0,0,7.32,0,0,0,0,0,0,7.32,7.32,0,0,0,0,0,0
0,1,17,1.05,1,12.44,95.42,17,17.65,82.35,76.47,64.71,17.65,0,0,0,0,0,0,17.65,17.65,11.76,0,0,17.65,5.88,11.76,5.88,23.53,11.76,0,0,0,0,0,11.76,0,11.76,0,0,0,0,0,11.76,0,5.88,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,17.65,0,0,0,0,0,0,11.76,0,0,0,5.88,5.88,0,0
0,1,18,4.55,72.07,10.18,99,9,22.22,83.33,72.22,61.11,16.67,5.56,0,5.56,0,0,0,11.11,22.22,11.11,5.56,0,16.67,5.56,11.11,0,16.67,5.56,11.11,5.56,5.56,0,0,5.56,0,5.56,0,0,0,0,0,5.56,0,11.11,11.11,0,5.56,5.56,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,5.56,0,5.56,11.11,11.11,0,0,0,0,0,0,22.22,11.11,5.56,0,0,5.56,0,0
0,1,10,39.7,3.95,7.03,99,3.33,20,90,70,50,10,0,0,0,0,0,0,10,0,0,0,20,0,10,20,0,10,10,0,10,0,10,0,10,0,10,0,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,40,10,0,0,30,0,0,0
0,1,36,19.76,25.13,10.18,64,18,8.33,86.11,75,63.89,13.89,5.56,0,0,5.56,0,0,8.33,2.78,0,0,19.44,13.89,8.33,8.33,2.78,22.22,5.56,0,2.78,0,2.78,0,13.89,0,13.89,0,0,2.78,5.56,0,11.11,0,2.78,2.78,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,5.56,0,0,0,0,2.78,0,0,2.78,11.11,2.78,2.78,2.78,2.78,0,0,0,0,0,0,0,0,0,0,5.56,2.78,0,0,0,0,0,0,0,2.78,8.33,2.78,0,2.78,0,5.56,0,0,0,8.33,8.33,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0
0,1,13,1.3,98.04,1,99,13,7.69,92.31,61.54,53.85,30.77,15.38,7.69,0,7.69,0,0,15.38,15.38,0,0,0,7.69,7.69,0,0,15.38,0,7.69,0,0,0,0,30.77,7.69,23.08,0,0,7.69,15.38,0,0,0,15.38,15.38,0,7.69,7.69,0,0,0,0,0,30.77,15.38,0,0,0,0,7.69,15.38,0,0,0,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,7.69,0,0,0,0,7.69,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,18,99,40.06,1.17,93.93,9,11.11,88.89,77.78,55.56,5.56,0,0,0,0,0,0,5.56,16.67,11.11,0,27.78,0,5.56,0,0,11.11,11.11,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56,0,0,0,0,0,0,16.67,11.11,0,0,5.56,0,5.56,0,0,0,0,0,0,0,0,0,0,5.56,5.56,0,0,0,0,0,0
0,1,30,93.41,10.48,7.03,72.45,15,10,83.33,76.67,60,6.67,0,0,0,0,0,0,6.67,23.33,13.33,0,16.67,13.33,0,3.33,3.33,20,6.67,6.67,0,0,0,0,10,3.33,6.67,0,0,3.33,0,0,3.33,0,3.33,3.33,0,3.33,3.33,0,0,0,0,0,6.67,6.67,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,3.33,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,13.33,0,3.33,6.67,0,3.33,0,0,3.33,10,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0
0,1,14,89.52,97.11,1,99,7,0,92.86,85.71,64.29,14.29,7.14,0,0,7.14,0,0,7.14,14.29,7.14,0,21.43,7.14,0,7.14,0,14.29,14.29,14.29,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,7.14,7.14,0,0,0,0,0,7.14,0,0,0,0,0,0,7.14,0,0,0,0,0,0,0,0,14.29,7.14,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.43,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0
0,1,33,6.68,12.22,50.45,96.12,16.5,3.03,93.94,75.76,66.67,27.27,18.18,12.12,0,0,3.03,3.03,9.09,18.18,6.06,3.03,9.09,3.03,12.12,9.09,0,6.06,6.06,9.09,3.03,0,3.03,0,3.03,0,3.03,0,0,0,0,0,3.03,0,6.06,6.06,0,6.06,6.06,0,0,0,0,0,15.15,6.06,0,0,0,0,0,9.09,3.03,0,0,6.06,0,0,0,0,6.06,0,0,0,6.06,0,0,0,0,0,0,0,0,0,0,0,0,6.06,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,6.06,9.09,0,0,0,0,0,0,0,15.15,3.03,3.03,0,3.03,0,6.06,0
0,1,40,11.36,3.95,28.56,99,10,12.5,85,75,57.5,15,7.5,7.5,0,0,0,0,7.5,12.5,7.5,0,7.5,15,5,10,2.5,22.5,10,0,2.5,2.5,0,0,10,2.5,7.5,2.5,2.5,0,0,2.5,0,0,10,10,0,2.5,2.5,0,0,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,10,7.5,0,0,5,0,2.5,0,0,12.5,7.5,0,0,0,0,0,0,12.5,10,0,0,0,2.5,0,0
0,1,61,81.13,68.76,1,89.9,15.25,16.39,78.69,60.66,55.74,6.56,3.28,0,3.28,0,0,0,3.28,22.95,11.48,0,14.75,11.48,3.28,8.2,1.64,14.75,3.28,3.28,6.56,3.28,1.64,3.28,9.84,4.92,4.92,0,0,0,1.64,3.28,0,0,4.92,4.92,0,1.64,1.64,0,0,0,0,0,4.92,1.64,0,0,0,0,0,3.28,0,0,0,0,3.28,0,0,3.28,3.28,0,0,1.64,1.64,0,0,0,0,0,0,0,0,0,0,3.28,0,0,0,0,0,1.64,0,0,6.56,9.84,0,1.64,3.28,0,4.92,0,0,0,9.84,0,0,0,0,0,0,16.39,9.84,0,0,1.64,1.64,3.28,0
0,1,10,99,40.06,98.38,99,10,50,90,60,50,0,0,0,0,0,0,0,0,20,10,0,20,0,10,0,0,10,10,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,30,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,10,0,20,0
0,1,49,62.82,6.94,66.12,51.68,16.33,12.24,91.84,75.51,63.27,12.24,4.08,2.04,0,2.04,0,0,8.16,20.41,8.16,0,18.37,6.12,8.16,10.2,2.04,12.24,12.24,0,4.08,0,2.04,2.04,22.45,6.12,16.33,0,0,2.04,4.08,2.04,8.16,0,6.12,4.08,2.04,2.04,0,2.04,0,2.04,0,0,8.16,6.12,0,0,2.04,0,2.04,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,14.29,14.29,0,2.04,6.12,0,6.12,0,4.08,0,4.08,0,0,0,0,0,0,20.41,12.24,4.08,0,0,0,4.08,0
0,1,11,1,5.27,5.07,99,11,0,100,63.64,63.64,27.27,9.09,9.09,0,0,0,0,18.18,9.09,9.09,0,0,9.09,18.18,9.09,0,9.09,0,0,0,0,0,0,18.18,0,18.18,0,0,0,0,18.18,0,0,9.09,9.09,0,9.09,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,9.09,0,0,0,0,9.09,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,9.09,0,0
0,1,19,52.34,3.34,70.28,99,19,15.79,78.95,57.89,52.63,21.05,10.53,10.53,0,0,0,0,10.53,10.53,5.26,0,15.79,10.53,0,5.26,0,10.53,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.53,10.53,0,5.26,5.26,0,0,0,0,0,5.26,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,10.53,15.79,0,0,10.53,0,5.26,0,0,0,10.53,0,0,0,0,0,0,5.26,0,0,0,0,5.26,0,0
0,1,44,76.99,86.82,11.02,86.79,14.67,11.36,84.09,70.45,61.36,13.64,9.09,2.27,0,6.82,0,0,4.55,11.36,9.09,0,20.45,11.36,2.27,9.09,0,15.91,4.55,0,2.27,0,0,2.27,2.27,0,2.27,0,0,0,0,0,2.27,0,4.55,4.55,0,0,0,0,0,0,0,0,9.09,2.27,0,2.27,0,0,0,6.82,0,0,0,0,0,0,0,0,6.82,6.82,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,6.82,15.91,0,2.27,4.55,0,9.09,0,0,0,11.36,0,0,0,0,0,0,6.82,4.55,0,0,2.27,0,0,0
0,1,10,3.8,40.06,1,99,5,30,90,70,60,20,0,0,0,0,0,0,20,30,10,0,0,20,10,0,0,20,10,0,0,0,0,0,20,0,20,0,0,10,0,10,0,0,20,20,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,20,0,0,0,20,0,0,0
0,1,11,6.68,40.06,1,99,11,9.09,90.91,72.73,54.55,9.09,0,0,0,0,0,0,9.09,9.09,0,0,9.09,18.18,9.09,9.09,0,27.27,9.09,0,0,0,0,0,9.09,0,9.09,0,9.09,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,9.09,0,0,0,0,9.09,0,0,0,18.18,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0
0,1,25,1,63.73,3.34,99,8.33,8,92,76,60,20,8,4,0,4,0,0,12,16,8,0,4,16,12,12,0,20,12,0,4,0,4,0,8,0,8,4,4,0,0,0,0,0,12,8,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,4,8,16,4,0,0,0,12,0,0,4,12,0,0,0,0,0,0,16,12,0,0,0,4,0,0
0,1,13,96.67,7.93,2.93,99,6.5,7.69,69.23,46.15,23.08,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,7.69,0,7.69,15.38,0,7.69,0,7.69,0,7.69,0,7.69,0,0,0,7.69,0,7.69,0,15.38,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,7.69,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,15.38,0,0,0,0,15.38,0,0,0,7.69,0,0,0,0,0,0,15.38,15.38,0,0,0,0,0,0
